Year,Zip_Code,County,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2015,92123,San Diego,Adult,59,36.6
2015,92124,San Diego,Adult,35,21.8
2015,92126,San Diego,Adult,108,23.1
2015,92127,San Diego,Adult,33,12.6
2015,92128,San Diego,Adult,55,14.5
2015,92129,San Diego,Adult,69,18.2
2015,92130,San Diego,Adult,29,5.4
2015,92131,San Diego,Adult,31,11.3
2015,92139,San Diego,Adult,100,37.9
2015,92154,San Diego,Adult,181,30.3
2015,92173,San Diego,Adult,75,35.8
2015,92201,Riverside,Adult,194,44.3
2015,92203,Riverside,Adult,59,28.6
2015,92211,Riverside,Adult,41,42.3
2015,92220,Riverside,Adult,129,61.6
2015,92223,Riverside,Adult,124,34.7
2015,92225,Riverside,Adult,89,45.2
2015,92227,Imperial,Adult,154,85
2015,92230,Riverside,Adult,12,51.7
2015,92231,Imperial,Adult,99,34.4
2015,92233,Imperial,Adult,14,28.6
2015,92234,Riverside,Adult,113,32
2015,92236,Riverside,Adult,145,59
2015,92240,Riverside,Adult,143,58
2015,92241,Riverside,Adult,15,23.3
2015,92243,Imperial,Adult,244,66.5
2015,92249,Imperial,Adult,16,31.6
2015,92250,Imperial,Adult,21,44.3
2015,92251,Imperial,Adult,62,47.4
2015,92252,San Bernardino,Adult,33,45.4
2015,92253,Riverside,Adult,65,23.4
2015,92257,Imperial,Adult,16,84.8
2015,92260,Riverside,Adult,28,13.7
2015,92262,Riverside,Adult,94,49.4
2015,92264,Riverside,Adult,34,32
2015,92270,Riverside,Adult,19,13.4
2015,92274,Riverside,Adult,31,17.5
2015,92277,San Bernardino,Adult,53,33.1
2015,92284,San Bernardino,Adult,71,39.5
2015,92301,San Bernardino,Adult,215,95.3
2015,92307,San Bernardino,Adult,252,88.4
2015,92308,San Bernardino,Adult,170,56
2015,92311,San Bernardino,Adult,408,200.6
2015,92313,San Bernardino,Adult,20,24.5
2015,92314,San Bernardino,Adult,29,35.8
2015,92315,San Bernardino,Adult,22,76.2
2015,92316,San Bernardino,Adult,134,58.7
2015,92320,Riverside,Adult,25,37
2015,92324,San Bernardino,Adult,190,46.3
2015,92325,San Bernardino,Adult,50,88.8
2015,92335,San Bernardino,Adult,340,49.8
2015,92336,San Bernardino,Adult,186,29.6
2015,92337,San Bernardino,Adult,82,32.3
2015,92342,San Bernardino,Adult,26,62.6
2015,92344,San Bernardino,Adult,47,32.8
2015,92345,San Bernardino,Adult,395,73.5
2015,92346,San Bernardino,Adult,139,32.3
2015,92354,San Bernardino,Adult,41,24.7
2015,92356,San Bernardino,Adult,53,88
2015,92359,San Bernardino,Adult,21,30.9
2015,92363,San Bernardino,Adult,51,129.9
2015,92371,San Bernardino,Adult,72,52.7
2015,92372,San Bernardino,Adult,16,54.4
2015,92373,San Bernardino,Adult,63,27.4
2015,92374,San Bernardino,Adult,111,32.7
2015,92376,San Bernardino,Adult,341,61.4
2015,92377,San Bernardino,Adult,74,44.5
2015,92392,San Bernardino,Adult,246,65.1
2015,92394,San Bernardino,Adult,169,62.1
2015,92395,San Bernardino,Adult,289,93.9
2015,92399,San Bernardino,Adult,107,25.9
2015,92404,San Bernardino,Adult,428,102.5
2015,92405,San Bernardino,Adult,182,81.5
2015,92407,San Bernardino,Adult,246,64.2
2015,92408,San Bernardino,Adult,67,62.8
2015,92410,San Bernardino,Adult,301,96
2015,92411,San Bernardino,Adult,218,122.7
2015,92501,Riverside,Adult,137,87.3
2015,92503,Riverside,Adult,258,39.6
2015,92504,Riverside,Adult,208,49.5
2015,92505,Riverside,Adult,152,43.5
2015,92506,Riverside,Adult,101,30.9
2015,92507,Riverside,Adult,207,55.3
2015,92508,Riverside,Adult,46,18.7
2015,92509,Riverside,Adult,231,40.5
2015,92530,Riverside,Adult,182,41.6
2015,92532,Riverside,Adult,61,98.5
2015,92543,Riverside,Adult,231,107.1
2015,92544,Riverside,Adult,144,41.7
2015,92545,Riverside,Adult,138,48.3
2015,92548,Riverside,Adult,34,56.4
2015,92551,Riverside,Adult,114,50.8
2015,92553,Riverside,Adult,299,58.7
2015,92555,Riverside,Adult,109,44.8
2015,92557,Riverside,Adult,123,28
2015,92562,Riverside,Adult,119,24.9
2015,92563,Riverside,Adult,127,28.1
2015,92567,Riverside,Adult,20,31.1
2015,92570,Riverside,Adult,176,44.1
2015,92571,Riverside,Adult,141,37.6
2015,92582,Riverside,Adult,35,30.2
2015,92583,Riverside,Adult,104,48.6
2015,92584,Riverside,Adult,124,39.6
2015,92585,Riverside,Adult,37,27.5
2015,92586,Riverside,Adult,74,62.3
2015,92587,Riverside,Adult,30,15.3
2015,92591,Riverside,Adult,96,31.4
2015,92592,Riverside,Adult,111,19.9
2015,92595,Riverside,Adult,77,33
2015,92596,Riverside,Adult,49,26.7
2015,92602,Orange,Adult,19,15.2
2015,92603,Orange,Adult,18,17.6
2015,92604,Orange,Adult,30,13.3
2015,92606,Orange,Adult,22,13
2015,92610,Orange,Adult,12,14.6
2015,92612,Orange,Adult,52,13.4
2015,92614,Orange,Adult,27,16.5
2015,92618,Orange,Adult,44,21.4
2015,92620,Orange,Adult,40,12.7
2015,92624,Orange,Adult,20,35
2015,92625,Orange,Adult,17,13.5
2015,92626,Orange,Adult,83,20.8
2015,92627,Orange,Adult,153,32.6
2015,92629,Orange,Adult,39,17.4
2015,92630,Orange,Adult,84,18
2015,92637,Orange,Adult,60,31.7
2015,92646,Orange,Adult,101,22.4
2015,92647,Orange,Adult,159,32
2015,92648,Orange,Adult,71,19.8
2015,92649,Orange,Adult,42,17.1
2015,92651,Orange,Adult,38,17.5
2015,92653,Orange,Adult,41,17
2015,92655,Orange,Adult,42,81.1
2015,92656,Orange,Adult,49,13.6
2015,92660,Orange,Adult,31,14.3
2015,92663,Orange,Adult,33,16.9
2015,92672,Orange,Adult,67,21.6
2015,92673,Orange,Adult,43,20.5
2015,92675,Orange,Adult,41,13.3
2015,92677,Orange,Adult,80,17
2015,92679,Orange,Adult,22,8.8
2015,92683,Orange,Adult,235,31
2015,92688,Orange,Adult,35,13.2
2015,92691,Orange,Adult,95,24.6
